Length of Requisito,Nomic Topic: broad,Requisito,ID,row_number
32,Decision Making,Alta capacidad de concentración,87776ec85e94762a91d9311a9ebc57b7,1690
24,Contabilidad,Declaración de Impuesto,6eecf1e16667a29a33a86b6327e72e3c,2231
19,Gestión de Inventario,Gestión del Tiempo,cf387b7c4ae075b7811962ace3fc2c7a,1892
27,Decision Making,Capacidad de Planificación,6eecf1e16667a29a33a86b6327e72e3c,2306
15,Gestión de Cambio,Responsabilidad,36fc39bda518bcd77ed99d3952665739,97
41,Gestión de Inventario,Buen manejo de relaciones interpersonales,023663246ed9fa7d1c548c0472afb7b0,4241
8,Finanzas,Finanzas,bd9a51caa939827b01593e92501e886b,622
11,Gestión de Cambio,Responsable,f63c0be29b8becfab15f88b45cb5e432,3969
12,Gestión de Cambio,proactividad,2b76d277c5a43e765bcaad5f816b215a,3041
33,Gestión de Inventario,Manejo de carteras de inversiones,b57b8b7d4d265dc3a5bdace3321a84e3,2953
15,Software Skills,Microsoft Excel,8e02a95b8f3b64c7f5d6962a232cbfad,706
43,Gestión de Inventario,Disponibilidad para viajar a nivel nacional,be6c4ff6bae03c5a0d008198cd2d3501,835
53,Contabilidad,Capacidad para liderar un excelente equipo de trabajo,023663246ed9fa7d1c548c0472afb7b0,4201
106,Decision Making,Elaborar reportes periódicos sobre el impacto de la inflación en la situación financiera de la empresa.,83d368ebad67d01e1144ab712988efc3,671
12,Decision Making,Econometría,7b29bfbc4093505fbc27c5d5a0c93f91,168
70,Contabilidad,actualización de libros y mantenimiento de la información financiera,deda5902079076cf0907d081640fdb7a,3803
14,Office Administration,Muy organizado,9e5029dc85d5fa8ce1add8c9be3433e7,4031
12,Decision Making,cesta ticket,694cfca82a97f0914157b96e532b2828,2431
13,Gestión de Inventario,Flujo de caja,b57b8b7d4d265dc3a5bdace3321a84e3,3004
19,Office Administration,Buena organización,dd45d09981723e16e9087c8210b7bf38,3122
43,Contabilidad,garantizar la calidad de insumos adquiridos,87456052857aea48b0a9dae7d23a9986,147
11,Gestión de Cambio,visibilidad,f812059319dcaf3a9b9718b517731a5f,3412
9,Administración,Liderazgo,a02982a4975198566f6b97503538360b,2711
39,Gestión de Inventario,Dominio del Excel intermedio o avanzado,79b45e85512430d545253ff75a9f8386,3135
12,Contabilidad,Contabilidad,1352e4ef2e32e74a0022a4a9ee6010d6,242
51,Decision Making,"Total dominio de redacción, dicción y ortografía",023663246ed9fa7d1c548c0472afb7b0,4267
65,Contabilidad,conocimiento de las normas contables nacionales e internacionales,83d368ebad67d01e1144ab712988efc3,640
21,Gestión de Cambio,Adaptación al cambio,bd9a51caa939827b01593e92501e886b,529
5,Software Skills,Excel,df0faf2a0d0cd531c12be3d1fa72fbfa,2924
15,Office Administration,Administración,73129da0695eefdd04133183d1f80e1d,924
17,Gestión de Inventario,Trabajo en equipo,2ac6eff23b66ca70c84fe7bc0fe5c145,3617
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,1943
24,Gestión de Inventario,Manejo avanzado de Excel,023663246ed9fa7d1c548c0472afb7b0,4294
13,Contabilidad,comunicación,c87e36c629ca3d7f3ab9c857a5ed7538,2338
17,Administración,cuentas por pagar,deda5902079076cf0907d081640fdb7a,3794
14,Contabilidad,Sistema Profit,4db8c51854a8ce7530333eb513894a7f,860
25,Gestión de Inventario,Gestión de las emociones,cf387b7c4ae075b7811962ace3fc2c7a,1850
12,Contabilidad,Contabilidad,b57b8b7d4d265dc3a5bdace3321a84e3,2984
35,Finanzas,herramientas de gestión financiera,deda5902079076cf0907d081640fdb7a,3806
84,Contabilidad,"Gestionar el pago de salarios, seguridad social y demás beneficios de los empleados",79c359da125592f6d7ec327d470cbd11,2550
68,Gestión de Inventario,"Desarrollo, control y manejo de indicadores operativos y de gestión",df0faf2a0d0cd531c12be3d1fa72fbfa,2909
17,Gestión de Inventario,Dominio del Excel,6eecf1e16667a29a33a86b6327e72e3c,2287
3,Software Skills,APU,0832a88c47109e1a16c2315e1bf8e8e7,2666
41,Decision Making,Análisis financiero y gestión de costos,6124e3fe696f8a3d50ea1f1c4d1ffcde,3564
84,Contabilidad,"Sistema Administrativo Profit Plus, módulo de compras, administración e inventario",39ec1821b2457408cb530a156a8a6836,1096
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,2121
18,Administración,cuentas por cobrar,de5bf83641910c6e8170f61d048859fd,3386
161,Decision Making,"orientada a resultados, análisis y solución de problemas, mediante la toma decisiones oportuna evitando que los clientes se retrasen en sus compromisos de pago",8e02a95b8f3b64c7f5d6962a232cbfad,735
66,Decision Making,toma de decisiones oportunas según el dinamismo del mercado retal,0fd05061a1534eafeffd8c793cf7ad1a,3345
27,Contabilidad,Planificación estratégica,a02982a4975198566f6b97503538360b,2825
37,Contabilidad,Mejora continua en ventas consultivas,9e3354c1de4c2ae4d00745fc5876ea7e,278
11,Gestión de Cambio,Profit Plus,11cb391a58314f6d43b383020bbde9f8,2404
15,Software Skills,Microsoft Excel,cf387b7c4ae075b7811962ace3fc2c7a,2053
33,Contabilidad,Ley Orgánica del Trabajo (LOTTT),a02982a4975198566f6b97503538360b,2732
27,Contabilidad,Comunicación y persuasión,278bf95ee0a238727a80c3ddef721d04,439
20,Decision Making,Análisis financiero,278bf95ee0a238727a80c3ddef721d04,468
16,Software Skills,Microsoft Office,8e02a95b8f3b64c7f5d6962a232cbfad,724
23,Gestión de Inventario,Gestión de inventarios,73129da0695eefdd04133183d1f80e1d,1052
23,Contabilidad,conocimientos contables,deda5902079076cf0907d081640fdb7a,3714
42,Contabilidad,Conocimiento de sistemas de punto de venta,e7f7d3989ea0efc710b815cdcc65283f,4164
58,Contabilidad,capacidad para trabajar de forma independiente y en equipo,6b8210bf59677444b47677e2f04e8f59,2466
25,Administración,Dominio de redes sociales,8933f03229ae687178b79f26828e8149,58
173,Contabilidad,"Conocimientos tributarios, en planificación, revisión, declaración y pagos de impuestos nacionales (SENIAT, FONACIT, FONDEPORTE, FONA) y municipales (alcaldía de Chacao)",deb4d884f7dd6d51b87c26f3f81829d4,2564
4,Software Skills,Word,4064770554ddd1e601d13b086f54f0a3,3464
36,Decision Making,Elaboración de estudios sectoriales,98e171952b0eefad2dd2ba9e3a65ab72,31
24,Office Administration,trabajos administrativos,f7d5c462b294b1ee0184816748ea036b,4299
18,Decision Making,Análisis Contable,6eecf1e16667a29a33a86b6327e72e3c,2295
23,Administración,procesamientos de pagos,deda5902079076cf0907d081640fdb7a,3812
43,Contabilidad,Realizar informes de gestión e Indicadores,73129da0695eefdd04133183d1f80e1d,1047
27,Contabilidad,Elaborar reportes de ventas,73129da0695eefdd04133183d1f80e1d,1039
37,Gestión de Inventario,Dispuesto(a) a trabajar bajo presión,5b62784ef21585ec04787de6455356b6,3196
56,Contabilidad,Manejo de comprobantes de retención de IVA sobre ventas,deb4d884f7dd6d51b87c26f3f81829d4,2556
18,Contabilidad,Gestión de ventas,73129da0695eefdd04133183d1f80e1d,952
9,Administración,liderazgo,16adc08fb93ed1d8f6dd92c67552acb1,2472
65,Contabilidad,conocimiento de las normas contables nacionales e internacionales,83d368ebad67d01e1144ab712988efc3,664
32,Contabilidad,provisiones de pasivos laborales,ef9070365fe9305a96302d47bf4576b3,3365
7,Gestión de Inventario,Diseño,cf387b7c4ae075b7811962ace3fc2c7a,1820
79,Gestión de Inventario,"Conocimiento avanzado en herramientas y sistemas Office, específicamente Excel",50a50a774cfa7759cbc7024e4850812e,2868
16,Contabilidad,ventas técnicas,0832a88c47109e1a16c2315e1bf8e8e7,2616
161,Decision Making,"orientada a resultados, análisis y solución de problemas, mediante la toma decisiones oportuna evitando que los clientes se retrasen en sus compromisos de pago",8e02a95b8f3b64c7f5d6962a232cbfad,729
34,Decision Making,Contador Publico o carreras afines,83d368ebad67d01e1144ab712988efc3,654
15,Software Skills,Email marketing,8e00ccc48bf2892cfd831deafab30a32,348
27,Gestión de Cambio,persona altamente proactivo,ce50cd0d302cc2663fbfa8f73a28c3c3,3339
20,Gestión de Inventario,Gestión de personal,73129da0695eefdd04133183d1f80e1d,1042
21,Decision Making,Orientación al logro,bd9a51caa939827b01593e92501e886b,595
26,Gestión de Inventario,definición de indicadores,0832a88c47109e1a16c2315e1bf8e8e7,2637
33,Gestión de Inventario,Manejo de carteras de inversiones,b57b8b7d4d265dc3a5bdace3321a84e3,2957
45,Finanzas,gestionar información financiera empresarial,7867fc6b6f604ca3548b15501a7b753e,1137
41,Decision Making,capacidad de leer planos arquitectónicos,c87e36c629ca3d7f3ab9c857a5ed7538,2364
38,Administración,liquidaciones de prestaciones sociales,ef9070365fe9305a96302d47bf4576b3,3360
58,Contabilidad,capacidad para trabajar de forma independiente y en equipo,6b8210bf59677444b47677e2f04e8f59,2464
30,Decision Making,Análisis de datos financieros,7867fc6b6f604ca3548b15501a7b753e,1151
32,Decision Making,Análisis de pagos a proveedores,4db8c51854a8ce7530333eb513894a7f,859
7,Contabilidad,Calidad,cf387b7c4ae075b7811962ace3fc2c7a,2064
8,Decision Making,docencia,b118ae5e5044fc7f568e443aa444d986,309
22,Contabilidad,documentación vigente,0832a88c47109e1a16c2315e1bf8e8e7,2691
37,Decision Making,Elaboración y análisis de métricas,53be96b3df4c517c4e5b9787234c9d7c,84
89,Contabilidad,Colaborar en la resolución de cualquier observación o hallazgo relacionado con el tema.,83d368ebad67d01e1144ab712988efc3,677
11,Contabilidad,creatividad,9d6c77a00e6d2af3ea119aba8e58ea18,1508
44,Administración,programación en marketing en redes sociales,c7364b9f76cd5576ed0bac005e750008,86
27,Decision Making,Orientación hacia el logro,6eecf1e16667a29a33a86b6327e72e3c,2272
30,Contabilidad,Registro de facturas de ventas,6c92b1df30fe108dad5b03f26a50480c,1369
41,Decision Making,Análisis financiero y gestión de costos,2ac6eff23b66ca70c84fe7bc0fe5c145,3672
37,Decision Making,Elaboración de estudios coyunturales,98e171952b0eefad2dd2ba9e3a65ab72,13
65,Contabilidad,conocimiento de las normas contables nacionales e internacionales,83d368ebad67d01e1144ab712988efc3,688
47,Contabilidad,Conocimientos de edición de video y animación,9e5029dc85d5fa8ce1add8c9be3433e7,4094
32,Decision Making,Análisis de estados financieros,7c6de15bf2c23ed614c095be9bc39497,3245
87,Administración,reevaluar y actualizar un proyecto de solicitud de habilitación ante Conatel Venezuela,117d3272b34f25b927069c0d357d9e4a,43
23,Gestión de Inventario,Indicadores de gestión,7867fc6b6f604ca3548b15501a7b753e,1140
40,Gestión de Inventario,Discreción en el manejo de información,6eecf1e16667a29a33a86b6327e72e3c,2322
23,Gestión de Inventario,Gestión de inventarios,73129da0695eefdd04133183d1f80e1d,884
23,Gestión de Inventario,Gestión de inventarios,cf387b7c4ae075b7811962ace3fc2c7a,2096
76,Contabilidad,"Administración de logística operacional, tesorería, compras e inventarios",bd9a51caa939827b01593e92501e886b,612
96,Contabilidad,"Buena forma física, fuerza en las manos y capacidad para levantar pesos de considerable tamaño",87776ec85e94762a91d9311a9ebc57b7,1650
76,Contabilidad,Habilidad para gestionar múltiples tareas y prioridades de manera eficiente,39ec1821b2457408cb530a156a8a6836,1087
28,Gestión de Inventario,Mantener el Visual de tienda,73129da0695eefdd04133183d1f80e1d,947
40,Contabilidad,Conocimiento en procesos de facturación,73129da0695eefdd04133183d1f80e1d,963
46,Decision Making,a gusto con las cifras y los datos económicos,4064770554ddd1e601d13b086f54f0a3,3441
23,Decision Making,Analítico y resolutivo,2ac6eff23b66ca70c84fe7bc0fe5c145,3583
222,Contabilidad,"Amplio conocimiento de los diferentes procesos administrativos: facturación, cobranza, compras, ventas, cuentas por pagar y cobrar, inventario, proveedores, conciliaciones bancarias, libro mayor y diario, mayor analítico",023663246ed9fa7d1c548c0472afb7b0,4188
63,Contabilidad,Confirmar y registrar pagos realizados por tienda a proveedores,73129da0695eefdd04133183d1f80e1d,1005
65,Gestión de Inventario,presentación de sistemas de indicadores de gestión y desempeño,4851f5fbf832ed99f6328525d5f54a70,285
27,Contabilidad,Elaborar reportes de ventas,73129da0695eefdd04133183d1f80e1d,1035
67,Contabilidad,"Elaboración de libros: mayor, diario, inventario, compras y ventas",6c92b1df30fe108dad5b03f26a50480c,1427
52,Contabilidad,Seguimiento de comprobantes de retención de compras,deb4d884f7dd6d51b87c26f3f81829d4,2598
13,Gestión de Inventario,Mantenimiento,cf387b7c4ae075b7811962ace3fc2c7a,2054
12,Contabilidad,Comprometido,023663246ed9fa7d1c548c0472afb7b0,4197
62,Finanzas,Monitorear los procesos administrativos y operativos de tienda,73129da0695eefdd04133183d1f80e1d,995
14,Contabilidad,Planificación,cf387b7c4ae075b7811962ace3fc2c7a,1970
42,Contabilidad,Conocimiento de sistemas de punto de venta,e7f7d3989ea0efc710b815cdcc65283f,4168
54,Contabilidad,uso de protecciones tanto colectivas como individuales,bf95493af64a5e86b2ebd3860a559987,1645
23,Decision Making,iniciativa y autonomía,9d6c77a00e6d2af3ea119aba8e58ea18,1444
47,Contabilidad,implantação das melhores práticas de gestão,6cc39f36dca64dcd25d352d68b01c367,403
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,577
58,Decision Making,Elaboración de estados financieros y reportes gerenciales,6124e3fe696f8a3d50ea1f1c4d1ffcde,3542
21,Decision Making,Orientación al logro,bd9a51caa939827b01593e92501e886b,615
25,Decision Making,orientación a resultados,2b76d277c5a43e765bcaad5f816b215a,3015
39,Contabilidad,Cumplimiento de normas y procedimientos,6eecf1e16667a29a33a86b6327e72e3c,2202
23,Contabilidad,registro de proveedores,deda5902079076cf0907d081640fdb7a,3830
58,Contabilidad,"operaciones y logística: facturación, pedidos y despacho",de5bf83641910c6e8170f61d048859fd,3379
20,Decision Making,Capacidad analítica,0ac5ba05b449104c5a0b8a309274772d,3085
58,Decision Making,Elaboración de estados financieros y reportes gerenciales,6124e3fe696f8a3d50ea1f1c4d1ffcde,3494
65,Contabilidad,conocimiento de las normas contables nacionales e internacionales,83d368ebad67d01e1144ab712988efc3,672
51,Contabilidad,Manejo de contribuyentes especiales (no limitativo),deb4d884f7dd6d51b87c26f3f81829d4,2582
12,Contabilidad,Comprometido,023663246ed9fa7d1c548c0472afb7b0,4187
36,Finanzas,Productos e instrumentos financieros,b57b8b7d4d265dc3a5bdace3321a84e3,2962
79,Decision Making,Capacidad analítica y estratégica para tomar decisiones financieras críticas,a3af73fb208455ba8d745b9cf4c39f3f,1103
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,559
76,Contabilidad,Habilidad para gestionar múltiples tareas y prioridades de manera eficiente,39ec1821b2457408cb530a156a8a6836,1091
37,Contabilidad,Realizar formación al tren gerencial,73129da0695eefdd04133183d1f80e1d,1067
48,Decision Making,Investigar las variaciones con los costos reales,c0f99d90c443c10f64fae025b854f5e3,3287
133,Contabilidad,"Capacidad para leer e interpretar dibujos, bocetos y planos, comprender símbolos, códigos de soldadura y especificaciones técnicas",3316582af800029fd631788b375ae52c,1615
74,Decision Making,"Alta capacidad de análisis, resolución de problemas y toma de decisiones",6124e3fe696f8a3d50ea1f1c4d1ffcde,3547
21,Gestión de Inventario,gestión de cobranzas,a431adb6db405ab16138fefbdd980a82,2522
80,Contabilidad,Ser minucioso y con capacidad para seguir instrucciones muy técnicas y precisas,87776ec85e94762a91d9311a9ebc57b7,1684
59,Decision Making,Resolución de problemas y toma de decisiones estratégicas,157109925c3856f376aa33f005be8f33,3997
40,Gestión de Inventario,Discreción en el manejo de información,6eecf1e16667a29a33a86b6327e72e3c,2320
74,Decision Making,"Alta capacidad de análisis, resolución de problemas y toma de decisiones",6124e3fe696f8a3d50ea1f1c4d1ffcde,3555
55,Decision Making,"Organización, planificación y orientación al detalle",2ac6eff23b66ca70c84fe7bc0fe5c145,3663
42,Finanzas,Elaborar presupuestos y planes financieros,79c359da125592f6d7ec327d470cbd11,2549
23,Decision Making,Orientación al cliente,9abab521ac3a97b93435a36702ba8d69,1325
11,Gestión de Inventario,inventarios,deda5902079076cf0907d081640fdb7a,3906
38,Contabilidad,maduración y clasificación de riesgo,30b9d04886990c09dcf5988233f34ca6,2537
47,Finanzas,Productos financieros y tecnológicos del banco,a02982a4975198566f6b97503538360b,2724
62,Finanzas,Monitorear los procesos administrativos y operativos de tienda,73129da0695eefdd04133183d1f80e1d,993
42,Decision Making,Redacción de comentarios a los resultados,7b29bfbc4093505fbc27c5d5a0c93f91,163
43,Contabilidad,Preparación de artes finales para imprenta,9e5029dc85d5fa8ce1add8c9be3433e7,4060
30,Decision Making,criterio de toma de decisiones,2b76d277c5a43e765bcaad5f816b215a,3075
64,Contabilidad,Identificar y corregir discrepancias en los registros contables.,83d368ebad67d01e1144ab712988efc3,657
168,Administración,Atender las solicitudes de clientes y posteriormente notificar la realización de la misma ofreciendo un servicio eficiente cumpliendo con los estándares de la empresa,5b2e7c3427b6eaee651905f58aa4993d,1712
25,Decision Making,análisis de facturación,deda5902079076cf0907d081640fdb7a,3832
54,Contabilidad,uso de protecciones tanto colectivas como individuales,bf95493af64a5e86b2ebd3860a559987,1637
20,Contabilidad,Contabilidad general,2ac6eff23b66ca70c84fe7bc0fe5c145,3594
160,Contabilidad,"Amplios conocimientos de los diferentes procesos industriales, así como sus requerimientos en cuanto al manejo de fluidos, equipos de bombeo e instrumentación",5b62784ef21585ec04787de6455356b6,3177
83,Decision Making,Indicadores de gestión y variables de análisis utilizadas en el sector financiero,a02982a4975198566f6b97503538360b,2718
67,Contabilidad,Dominio de pagos fiscales y parafiscales para agentes de retención,023663246ed9fa7d1c548c0472afb7b0,4238
24,Contabilidad,Conciliaciones Bancarias,6eecf1e16667a29a33a86b6327e72e3c,2321
25,Decision Making,resolución de conflictos,16adc08fb93ed1d8f6dd92c67552acb1,2486
36,Contabilidad,elaboración de informes de gestión,4851f5fbf832ed99f6328525d5f54a70,283
32,Finanzas,normativas legales y financieras,16adc08fb93ed1d8f6dd92c67552acb1,2469
11,Gestión de Inventario,inventarios,deda5902079076cf0907d081640fdb7a,3840
47,Contabilidad,Conocimientos de edición de video y animación,9e5029dc85d5fa8ce1add8c9be3433e7,4134
15,Administración,recibos de pago,ef9070365fe9305a96302d47bf4576b3,3368
24,Decision Making,Resolución de problemas,cf387b7c4ae075b7811962ace3fc2c7a,2004
151,Contabilidad,"Uso de útiles propios del puesto de trabajo (carros y ruedas para la reposición del producto empaquetado, cuchillos, cortadora, envasadora de vacío)",bf95493af64a5e86b2ebd3860a559987,1647
71,Contabilidad,elaboración e interpretación de indicadores de inteligencia de ventas,de5bf83641910c6e8170f61d048859fd,3392
20,Contabilidad,nómina confidencial,ef9070365fe9305a96302d47bf4576b3,3357
23,Decision Making,Analítico y resolutivo,2ac6eff23b66ca70c84fe7bc0fe5c145,3581
54,Administración,Realizar estrategias para minimizar la merma en tienda,73129da0695eefdd04133183d1f80e1d,925
27,Decision Making,Capacidad de Planificación,6eecf1e16667a29a33a86b6327e72e3c,2308
83,Decision Making,Indicadores de gestión y variables de análisis utilizadas en el sector financiero,a02982a4975198566f6b97503538360b,2814
25,Decision Making,orientación a resultados,2b76d277c5a43e765bcaad5f816b215a,3017
25,Decision Making,orientación a resultados,2b76d277c5a43e765bcaad5f816b215a,3019
20,Decision Making,Atención al cliente,cf387b7c4ae075b7811962ace3fc2c7a,1754
23,Gestión de Inventario,Gestión de inventarios,73129da0695eefdd04133183d1f80e1d,1040
35,Gestión de Inventario,Sistemas de gestión de inventarios,9abab521ac3a97b93435a36702ba8d69,1346
59,Contabilidad,"Capacidad para leer e interpretar dibujos, bocetos y planos",87776ec85e94762a91d9311a9ebc57b7,1693
126,Contabilidad,Preparar informes detallados sobre los ajustes por inflación para la gerencia y otros usuarios de la información financiera.,83d368ebad67d01e1144ab712988efc3,665
20,Contabilidad,Fumigación integral,7f1b86e4ef54867fd01e93cf4b7008de,3960
37,Contabilidad,Realizar formación al tren gerencial,73129da0695eefdd04133183d1f80e1d,1063
23,Administración,procesamientos de pagos,deda5902079076cf0907d081640fdb7a,3790
88,Contabilidad,"Presentación de informes: diagnostico y de gestión, reportes, provisiones, entre otros",023663246ed9fa7d1c548c0472afb7b0,4196
74,Decision Making,"Alta capacidad de análisis, resolución de problemas y toma de decisiones",2ac6eff23b66ca70c84fe7bc0fe5c145,3649
35,Contabilidad,atención a supermercados y cadenas,9d6c77a00e6d2af3ea119aba8e58ea18,1513
40,Gestión de Inventario,Discreción en el manejo de información,6eecf1e16667a29a33a86b6327e72e3c,2324
7,Contabilidad,Compras,bd9a51caa939827b01593e92501e886b,628
20,Contabilidad,Contabilidad general,2ac6eff23b66ca70c84fe7bc0fe5c145,3666
33,Gestión de Inventario,Manejo de indicadores de gestión,11cb391a58314f6d43b383020bbde9f8,2406
11,Contabilidad,Superación,cf387b7c4ae075b7811962ace3fc2c7a,2020
160,Contabilidad,"Amplios conocimientos de los diferentes procesos industriales, así como sus requerimientos en cuanto al manejo de fluidos, equipos de bombeo e instrumentación",5b62784ef21585ec04787de6455356b6,3201
22,Decision Making,Capacidad de decisión,cf387b7c4ae075b7811962ace3fc2c7a,1786
85,Contabilidad,Realizar conciliaciones entre los registros contables y los sistemas de información.,83d368ebad67d01e1144ab712988efc3,655
120,Contabilidad,"Capacidad para leer e interpretar dibujos, bocetos y planos, comprender símbolos, códigos y especificaciones técnicas",36ede103074aa1ca09dc4bfdcdcafdd5,1591
51,Contabilidad,Conocimientos en procesos y negociaciones bancarias,bd9a51caa939827b01593e92501e886b,606
77,Contabilidad,"Dominio de procesos de recepción, almacenamiento, distribución e inventario",157109925c3856f376aa33f005be8f33,4002
11,Contabilidad,Superación,cf387b7c4ae075b7811962ace3fc2c7a,2016
72,Contabilidad,"comprender símbolos, códigos de soldadura y especificaciones técnicas",87776ec85e94762a91d9311a9ebc57b7,1659
41,Decision Making,Análisis financiero y gestión de costos,6124e3fe696f8a3d50ea1f1c4d1ffcde,3492
27,Decision Making,Capacidad de Planificación,6eecf1e16667a29a33a86b6327e72e3c,2302
34,Finanzas,control y seguimiento de proyectos,2fcc1eb0152faf001feea2e2b57132a3,198
58,Decision Making,Elaboración de estados financieros y reportes gerenciales,2ac6eff23b66ca70c84fe7bc0fe5c145,3674
20,Contabilidad,Contabilidad general,6124e3fe696f8a3d50ea1f1c4d1ffcde,3558
18,Contabilidad,Registros Contable,6eecf1e16667a29a33a86b6327e72e3c,2301
10,Decision Making,analítico,ba41bb1665573c70568a7f6c9e48143b,393
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,553
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,579
22,Contabilidad,depurar bases de datos,c0228542f812e8ef03aabf51789eeb14,291
92,Gestión de Inventario,"manejo de financiamientos: tablas de amortización, intereses, mora, indicadores de gestión",b46eda66c15a4cc6edda7639c5f5d43f,1134
43,Contabilidad,Preparación de artes finales para imprenta,9e5029dc85d5fa8ce1add8c9be3433e7,4150
78,Contabilidad,Preparar los asientos contables correspondientes a los ajustes por inflación.,83d368ebad67d01e1144ab712988efc3,647
14,Contabilidad,planificación,7d1d4a9dfd4bf45098f6deb34a3a55eb,3148
36,Finanzas,Preparación de informes financieros,7867fc6b6f604ca3548b15501a7b753e,1191
57,Decision Making,Amplio sentido de Negociación y trato hacia los Clientes,8e02a95b8f3b64c7f5d6962a232cbfad,717
30,Contabilidad,Encontrar propiedades en venta,3a475b28aa3d9187c4cb8b85db138a7e,339
82,Decision Making,"Organizado, dinámico, orientado al logro de los objetivos y con iniciativa propia",8e02a95b8f3b64c7f5d6962a232cbfad,741
49,Administración,Realizar seguimiento a las solicitudes realizadas,73129da0695eefdd04133183d1f80e1d,1077
20,Decision Making,capacidad analítica,9d6c77a00e6d2af3ea119aba8e58ea18,1488
35,Decision Making,Elaboración de estados financieros,6c92b1df30fe108dad5b03f26a50480c,1405
13,Contabilidad,programación,36706e5fafd63336d70b70e8bc8e4000,279
21,Decision Making,Orientación al logro,bd9a51caa939827b01593e92501e886b,611
35,Contabilidad,preparación de productos cárnicos,388ae7e7a670a5c7f21c7a126925dd23,2381
24,Contabilidad,seguimiento de objetivos,0832a88c47109e1a16c2315e1bf8e8e7,2647
23,Gestión de Inventario,levantamiento de minuta,be6c4ff6bae03c5a0d008198cd2d3501,803
49,Decision Making,Orientación a resultados y visión a largo plazo,278bf95ee0a238727a80c3ddef721d04,429
23,Contabilidad,registro de proveedores,deda5902079076cf0907d081640fdb7a,3852
38,Decision Making,servicio al cliente eficiente y amable,388ae7e7a670a5c7f21c7a126925dd23,2380
21,Decision Making,Orientación al logro,bd9a51caa939827b01593e92501e886b,617
18,Contabilidad,Venta del producto,bf95493af64a5e86b2ebd3860a559987,1644
23,Gestión de Inventario,Gestión de inventarios,73129da0695eefdd04133183d1f80e1d,956
30,Decision Making,Análisis de datos financieros,7867fc6b6f604ca3548b15501a7b753e,1147
55,Finanzas,Ley General de Bancos y otras instituciones financieras,a02982a4975198566f6b97503538360b,2734
25,Decision Making,Resolución de conflictos,cf387b7c4ae075b7811962ace3fc2c7a,1992
41,Contabilidad,Conocimiento libro de compras y de ventas,deb4d884f7dd6d51b87c26f3f81829d4,2570
14,Contabilidad,Planificación,cf387b7c4ae075b7811962ace3fc2c7a,1974
82,Decision Making,"Organizado, dinámico, orientado al logro de los objetivos y con iniciativa propia",8e02a95b8f3b64c7f5d6962a232cbfad,739
17,Contabilidad,Estados Bancarios,e9e78bc5e0222f69ce8bd50cac0441e1,4025
37,Contabilidad,Realizar formación al tren gerencial,73129da0695eefdd04133183d1f80e1d,1059
11,Contabilidad,Superación,cf387b7c4ae075b7811962ace3fc2c7a,2026
40,Gestión de Inventario,Discreción en el manejo de información,6eecf1e16667a29a33a86b6327e72e3c,2326
35,Contabilidad,atención a supermercados y cadenas,9d6c77a00e6d2af3ea119aba8e58ea18,1531
50,Contabilidad,Conciliación de recepción y depósito de divisas,73129da0695eefdd04133183d1f80e1d,1017
39,Contabilidad,Cumplimiento de normas y procedimientos,6eecf1e16667a29a33a86b6327e72e3c,2216
20,Contabilidad,Contabilidad general,6124e3fe696f8a3d50ea1f1c4d1ffcde,3498
31,Gestión de Inventario,manejo de productos invendibles,de5bf83641910c6e8170f61d048859fd,3388
146,Contabilidad,Realizar el cálculo del índice de inflación y aplicarlo a los activos y pasivos no monetarios de acuerdo con las normas contables establecidas.,83d368ebad67d01e1144ab712988efc3,639
88,Contabilidad,"Presentación de informes: diagnostico y de gestión, reportes, provisiones, entre otros",023663246ed9fa7d1c548c0472afb7b0,4232
23,Contabilidad,registro de proveedores,deda5902079076cf0907d081640fdb7a,3720
46,Decision Making,a gusto con las cifras y los datos económicos,4064770554ddd1e601d13b086f54f0a3,3439
30,Contabilidad,Sistema contable de la empresa,d7ba5a77349e41ed339812e64546399d,2706
108,Contabilidad,Velar por que se encuentren actualizados los asientos contables tanto de caja como de las cuentas por cobrar,dea9e5d64dbd3de9b190b3fdc3582214,2134
37,Decision Making,Elaboración de estudios coyunturales,98e171952b0eefad2dd2ba9e3a65ab72,19
68,Contabilidad,Implementación de mejoras en los flujos operativos y uso de espacio,157109925c3856f376aa33f005be8f33,4014
51,Contabilidad,Alto nivel de servicio al cliente y relacionamiento,dd45d09981723e16e9087c8210b7bf38,3114
67,Contabilidad,Dominio de pagos fiscales y parafiscales para agentes de retención,023663246ed9fa7d1c548c0472afb7b0,4286
21,Decision Making,Orientación al logro,cf387b7c4ae075b7811962ace3fc2c7a,1958
67,Contabilidad,Dominio de pagos fiscales y parafiscales para agentes de retención,023663246ed9fa7d1c548c0472afb7b0,4190
27,Contabilidad,Planificación estratégica,a02982a4975198566f6b97503538360b,2805
14,Contabilidad,Planificación,cf387b7c4ae075b7811962ace3fc2c7a,1976
